maceta	clon	tratamiento	valor	fecha	hora	pesoi	pesof	sum.riego
15	gc	d	NA	22/1/2020	8:00	17.265	17.538	0
15	gc	d	i	23/1/2020	NA	17.539	17.539	0
15	gc	d	NA	24/1/2020	7:40	17.54	17.54	0
15	gc	d	i	25/1/2020	NA	17.469	17.469	0
15	gc	d	NA	26/1/2020	8:00	17.398	17.533	0
15	gc	d	i	27/1/2020	NA	17.4465	17.4465	0
15	gc	d	NA	28/1/2020	8:00	17.36	17.532	0
15	gc	d	i	29/1/2020	NA	17.426	17.426	0
15	gc	d	NA	30/1/2020	8:00	17.32	17.53	0
15	gc	d	i	31/1/2020	NA	17.448	17.448	0
15	gc	d	NA	1/2/2020	7:30	17.366	17.534	0
15	gc	d	i	2/2/2020	NA	17.4315	17.4315	0
15	gc	d	NA	3/2/2020	8:00	17.329	17.53	0
15	gc	d	i	4/2/2020	NA	17.422	17.422	0
15	gc	d	NA	5/2/2020	8:00	17.314	17.534	0
15	gc	d	i	6/2/2020	NA	17.4245	17.4245	0
15	gc	d	NA	7/2/2020	NA	17.315	17.529	0
15	gc	d	i	8/2/2020	NA	17.452	17.452	0
15	gc	d	i	9/2/2020	NA	17.375	17.375	0
15	gc	d	NA	10/2/2020	NA	17.296	17.529	0
15	gc	d	i	11/2/2020	NA	17.4425	17.4425	0
15	gc	d	NA	12/2/2020	NA	17.356	17.531	0
15	gc	d	i	13/2/2020	NA	17.403	17.403	0
15	gc	d	i	14/2/2020	NA	17.275	17.275	0.528
15	gc	d	NA	15/2/2020	NA	17.675	17.675	0
15	gc	d	i	16/2/2020	NA	17.5595	17.5595	0
15	gc	d	NA	17/2/2020	NA	17.444	17.541	0
15	gc	d	i	18/2/2020	NA	17.465	17.465	0
15	gc	d	NA	19/2/2020	NA	17.389	17.53	0
15	gc	d	i	20/2/2020	NA	17.4475	17.4475	0
15	gc	d	NA	21/2/2020	NA	17.365	17.529	0
15	gc	d	i	22/2/2020	NA	17.4385	17.4385	0
15	gc	d	NA	23/2/2020	NA	17.348	17.519	0
15	gc	d	i	24/2/2020	NA	17.4345	17.4345	0
15	gc	d	NA	25/2/2020	NA	17.35	17.533	0
15	gc	d	i	26/2/2020	NA	17.4425	17.4425	0
15	gc	d	NA	27/2/2020	NA	17.352	17.537	0
15	gc	d	i	28/2/2020	NA	17.4305	17.4305	0
15	gc	d	NA	29/2/2020	NA	17.324	17.532	0
15	gc	d	i	1/3/2020	NA	17.416	17.416	0
15	gc	d	NA	2/3/2020	NA	17.3	17.524	0
15	gc	d	i	3/3/2020	NA	17.408	17.408	0
15	gc	d	NA	4/3/2020	NA	17.292	17.629	0
15	gc	d	i	5/3/2020	NA	17.4935	17.4935	0
15	gc	d	NA	6/3/2020	NA	17.358	17.524	0
15	gc	d	i	7/3/2020	NA	17.427	17.427	0
15	gc	d	NA	8/3/2020	NA	17.33	17.53	0
15	gc	d	i	9/3/2020	NA	17.4325	17.4325	0
15	gc	d	NA	10/3/2020	NA	17.335	17.532	0
15	gc	d	NA	11/3/2020	NA	17.481	17.481	0
15	gc	d	NA	12/3/2020	NA	17.43	17.531	0
15	gc	d	i	13/3/2020	NA	17.472	17.472	0
15	gc	d	i	14/3/2020	NA	17.413	17.413	0
15	gc	d	i	15/3/2020	NA	17.354	17.354	0
15	gc	d	NA	16/3/2020	NA	17.293	17.532	0
15	gc	d	NA	17/3/2020	NA	17.462	17.532	0
15	gc	d	NA	18/3/2020	NA	17.48	17.528	0
15	gc	d	i	19/3/2020	NA	17.526	17.526	0
15	gc	d	NA	20/3/2020	NA	17.524	17.524	0
15	gc	d	NA	21/3/2020	NA	17.415	17.532	0
15	gc	d	NA	22/3/2020	NA	17.376	17.531	0
16	g1	c	NA	8/11/2019	NA	20.204	20.204	0
16	g1	c	NA	11/11/2019	NA	19.542	19.542	0
16	g1	c	NA	13/11/2019	NA	19.298	19.43	0
16	g1	c	NA	19/11/2019	NA	NA	19.43	0
16	g1	c	NA	21/11/2019	8:54	18.816	19.43	0
16	g1	c	NA	22/11/2019	10:10	19.136	19.43	0
16	g1	c	NA	25/11/2019	10:16	18.939	18.939	0
16	g1	c	NA	26/11/2019	9:09	18.836	18.836	0
16	g1	c	NA	27/11/2019	11:30	18.715	19.432	0
16	g1	c	NA	28/11/2019	8:50	19.237	19.43	0
16	g1	c	NA	29/11/2019	8:50	19.001	19.43	0
16	g1	c	NA	30/11/2019	8:50	19.025	19.436	0
16	g1	c	NA	1/12/2019	NA	19.0685	19.0685	0
16	g1	c	NA	2/12/2019	8:50	18.701	19.43	0
16	g1	c	NA	3/12/2019	9:10	19.098	19.098	0
16	g1	c	NA	4/12/2019	8:30	18.837	19.032	0
16	g1	c	NA	5/12/2019	8:50	18.78	19.03	0
16	g1	c	NA	6/12/2019	8:10	18.766	19.034	0
16	g1	c	NA	7/12/2019	8:05	18.693	19.03	0
16	g1	c	NA	8/12/2019	NA	18.6995	18.6995	0
16	g1	c	NA	9/12/2019	8:00	18.369	19.032	0
16	g1	c	NA	10/12/2019	8:50	18.587	19.036	0
16	g1	c	NA	11/12/2019	8:50	18.481	19.03	0
16	g1	c	NA	12/12/2019	NA	18.5	19.028	0
16	g1	c	NA	13/12/2019	8:00	18.618	18.618	0.5
16	g1	c	i	14/12/2019	NA	18.626	18.626	0.5
16	g1	c	i	15/12/2019	NA	18.634	18.634	0.5
16	g1	c	NA	16/12/2019	8:20	18.643	18.643	0.5
16	g1	c	NA	17/12/2019	8:00	19.03	19.03	0.5
16	g1	c	NA	18/12/2019	8:00	19.079	19.079	0.5
16	g1	c	NA	19/12/2019	8:00	18.858	18.858	0.5
16	g1	c	i	20/12/2019	8:00	18.928	18.928	0.5
16	g1	c	i	21/12/2019	NA	18.998	18.998	0.5
16	g1	c	i	22/12/2019	NA	19.068	19.068	0.5
16	g1	c	NA	23/12/2019	7:00	19.138	19.138	0
16	g1	c	NA	24/12/2019	9:00	18.714	18.995	0
16	g1	c	i	25/12/2019	NA	18.9985	18.9985	0
16	g1	c	NA	26/12/2019	9:00	19.002	19.002	0
16	g1	c	i	27/12/2019	NA	19.156	19.156	0
16	g1	c	NA	28/12/2019	9:00	19.31	19.31	0
16	g1	c	i	29/12/2019	NA	18.691	18.691	0.5
16	g1	c	NA	30/12/2019	10:00	18.573	19.035	0.5
16	g1	c	NA	31/12/2019	9:00	19.123	19.123	0.5
16	g1	c	i	1/1/2020	NA	19.211	19.211	0.5
16	g1	c	NA	2/1/2020	8:00	19.3	19.3	0
16	g1	c	i	3/1/2020	NA	18.976	18.976	0
16	g1	c	NA	4/1/2020	9:00	18.652	19.022	0.5
16	g1	c	i	5/1/2020	NA	18.921	18.921	0.5
16	g1	c	NA	6/1/2020	7:00	18.82	18.82	0.5
16	g1	c	i	7/1/2020	NA	18.902	18.902	0.5
16	g1	c	NA	8/1/2020	8:15	18.984	18.984	0.5
16	g1	c	i	9/1/2020	NA	19.048	19.048	0.5
16	g1	c	NA	10/1/2020	8:00	19.113	19.113	0
16	g1	c	i	11/1/2020	NA	18.8615	18.8615	0
16	g1	c	NA	12/1/2020	9:00	18.61	19.032	0
16	g1	c	i	13/1/2020	NA	18.616	18.616	0
16	g1	c	NA	14/1/2020	10:00	18.2	19.028	0.5
16	g1	c	i	15/1/2020	NA	19.247	19.247	0.5
16	g1	c	NA	16/1/2020	8:20	19.465	19.465	0
16	g1	c	i	17/1/2020	NA	19.2425	19.2425	0
16	g1	c	NA	18/1/2020	7:20	19.02	19.02	0
16	g1	c	i	19/1/2020	NA	18.8135	18.8135	0
16	g1	c	NA	20/1/2020	7:45	18.607	18.607	0.5
16	g1	c	i	21/1/2020	NA	18.786	18.786	0.5
16	g1	c	NA	22/1/2020	8:00	18.965	18.965	0.5
16	g1	c	NA	23/1/2020	NA	19.152	19.152	0.5
16	g1	c	NA	24/1/2020	7:40	19.34	19.34	0
16	g1	c	i	25/1/2020	NA	19.026	19.026	0
16	g1	c	NA	26/1/2020	8:00	18.712	18.712	0.5
16	g1	c	i	27/1/2020	NA	18.937	18.937	0.5
16	g1	c	NA	28/1/2020	8:00	19.163	19.163	0
16	g1	c	i	29/1/2020	NA	19.344	19.344	0
16	g1	c	NA	30/1/2020	8:00	19.525	19.525	0
16	g1	c	i	31/1/2020	NA	19.329	19.329	0
16	g1	c	NA	1/2/2020	7:30	19.133	19.133	0
16	g1	c	i	2/2/2020	NA	18.9255	18.9255	0
16	g1	c	NA	3/2/2020	8:00	18.718	18.718	0.5
16	g1	c	NA	4/2/2020	NA	18.925	18.925	0.5
16	g1	c	NA	5/2/2020	8:00	19.133	19.133	0
16	g1	c	I	6/2/2020	NA	18.9065	18.9065	0
16	g1	c	NA	7/2/2020	NA	18.68	18.68	0.5
16	g1	c	I	8/2/2020	NA	18.918	18.918	0.5
16	g1	c	I	9/2/2020	NA	19.156	19.156	0.5
16	g1	c	NA	10/2/2020	NA	19.392	19.392	0
16	g1	c	I	11/2/2020	NA	19.281	19.281	0
16	g1	c	NA	12/2/2020	NA	19.17	19.17	0
16	g1	c	I	13/2/2020	NA	18.929	18.929	0
16	g1	c	I	14/2/2020	NA	18.688	18.688	0.872
16	g1	c	NA	15/2/2020	NA	19.273	19.273	0
16	g1	c	I	16/2/2020	NA	19.0915	19.0915	0
16	g1	c	NA	17/2/2020	NA	18.91	18.91	0
16	g1	c	I	18/2/2020	NA	18.799	18.799	0
16	g1	c	NA	19/2/2020	NA	18.688	18.688	0.5
16	g1	c	I	20/2/2020	NA	19.005	19.005	0.5
16	g1	c	NA	21/2/2020	NA	19.321	19.321	0
16	g1	c	I	22/2/2020	NA	19.2075	19.2075	0
16	g1	c	NA	23/2/2020	NA	19.094	19.094	0
16	g1	c	I	24/2/2020	NA	18.9915	18.9915	0
16	g1	c	NA	25/2/2020	NA	18.889	18.889	0.5
16	g1	c	I	26/2/2020	NA	18.973	18.973	0.5
16	g1	c	NA	27/2/2020	NA	19.057	19.057	0
16	g1	c	I	28/2/2020	NA	18.888	18.888	0
16	g1	c	NA	29/2/2020	NA	18.719	18.719	0.5
16	g1	c	I	1/3/2020	NA	18.917	18.917	0.5
16	g1	c	NA	2/3/2020	NA	19.115	19.115	0
16	g1	c	I	3/3/2020	NA	18.8705	18.8705	0
16	g1	c	NA	4/3/2020	NA	18.626	18.626	0.5
16	g1	c	I	5/3/2020	NA	18.688	18.688	0.5
16	g1	c	NA	6/3/2020	NA	18.75	18.75	0.5
16	g1	c	I	7/3/2020	NA	18.74	18.74	0.5
16	g1	c	NA	8/3/2020	NA	18.73	18.73	0.5
16	g1	c	I	9/3/2020	NA	18.536	18.536	0.5
16	g1	c	NA	10/3/2020	NA	18.341	18.531	0.5
16	g1	c	I	11/3/2020	NA	18.851	18.851	0.5
16	g1	c	NA	12/3/2020	NA	19.171	19.171	0
16	g1	c	I	13/3/2020	NA	NA	NA	0
16	g1	c	I	14/3/2020	NA	NA	NA	0
16	g1	c	I	15/3/2020	NA	NA	NA	0
16	g1	c	NA	16/3/2020	NA	19.348	19.348	0
16	g1	c	NA	17/3/2020	NA	18.87	19.028	0
16	g1	c	NA	18/3/2020	NA	18.891	19.025	0
16	g1	c	I	19/3/2020	NA	18.8575	18.8575	0
16	g1	c	NA	20/3/2020	NA	18.69	19.032	0
16	g1	c	NA	21/3/2020	NA	18.678	19.03	0
16	g1	c	NA	22/3/2020	NA	18.73	19.03	0
17	gc	c	NA	8/11/2019	NA	20.221	20.221	0
17	gc	c	NA	11/11/2019	NA	19.472	19.472	0
17	gc	c	NA	13/11/2019	NA	19.121	19.43	0
17	gc	c	NA	19/11/2019	NA	18.632	19.43	0
17	gc	c	NA	21/11/2019	8:55	18.704	19.43	0
17	gc	c	NA	22/11/2019	10:12	19	19.43	0
17	gc	c	NA	25/11/2019	10:17	18.642	18.642	0
17	gc	c	NA	26/11/2019	10:10	18.444	18.444	0
17	gc	c	NA	27/11/2019	11:30	18.255	19.425	0
17	gc	c	NA	28/11/2019	8:50	19.099	19.429	0
17	gc	c	NA	29/11/2019	8:50	18.869	19.436	0
17	gc	c	NA	30/11/2019	8:50	18.935	19.428	0
17	gc	c	i	1/12/2019	NA	18.8805	18.8805	0
17	gc	c	NA	2/12/2019	8:50	18.333	19.425	0
17	gc	c	NA	3/12/2019	9:10	18.887	19.032	0
17	gc	c	NA	4/12/2019	8:30	18.602	19.04	0
17	gc	c	NA	5/12/2019	8:50	18.622	19.029	0
17	gc	c	NA	6/12/2019	8:10	18.606	19.031	0
17	gc	c	NA	7/12/2019	8:05	18.465	19.03	0
17	gc	c	i	8/12/2019	NA	18.581	18.581	0
17	gc	c	NA	9/12/2019	8:00	18.132	19.032	0
17	gc	c	NA	10/12/2019	8:50	18.423	19.032	0
17	gc	c	NA	11/12/2019	8:50	18.222	19.03	0
17	gc	c	NA	12/12/2019	NA	18.272	19.027	0
17	gc	c	NA	13/12/2019	8:00	18.427	18.427	0.5
17	gc	c	i	14/12/2019	NA	18.471	18.471	0.5
17	gc	c	i	15/12/2019	NA	18.515	18.515	0.5
17	gc	c	NA	16/12/2019	8:20	18.56	18.56	0.5
17	gc	c	i	17/12/2019	8:00	18.416	18.416	0.5
17	gc	c	NA	18/12/2019	8:00	18.273	19.028	0.5
17	gc	c	i	19/12/2019	8:00	18.987	18.987	0.5
17	gc	c	i	20/12/2019	8:00	18.947	18.947	0.5
17	gc	c	i	21/12/2019	NA	18.906	18.906	0.5
17	gc	c	i	22/12/2019	NA	18.865	18.865	0.5
17	gc	c	NA	23/12/2019	7:00	18.82	18.82	0.5
17	gc	c	NA	24/12/2019	9:00	19.073	19.073	0
17	gc	c	i	25/12/2019	NA	18.523	18.523	0.5
17	gc	c	NA	26/12/2019	9:00	18.474	18.94	0
17	gc	c	i	27/12/2019	NA	18.585	18.585	0.5
17	gc	c	NA	28/12/2019	9:00	18.731	19.029	0
17	gc	c	i	29/12/2019	NA	18.513	18.513	0.5
17	gc	c	NA	30/12/2019	10:00	18.497	19.035	0
17	gc	c	NA	31/12/2019	9:00	19.06	19.06	0
17	gc	c	i	1/1/2020	NA	18.69	18.69	0.5
17	gc	c	NA	2/1/2020	8:00	18.819	18.819	0.5
17	gc	c	i	3/1/2020	NA	18.263	18.263	0.5
17	gc	c	NA	4/1/2020	9:00	17.707	19.037	0
17	gc	c	i	5/1/2020	NA	18.418	18.418	0.5
17	gc	c	NA	6/1/2020	7:00	18.3	18.53	0.5
17	gc	c	i	7/1/2020	NA	18.221	18.221	0.5
17	gc	c	NA	8/1/2020	8:15	17.912	18.512	0.5
17	gc	c	i	9/1/2020	NA	18.382	18.382	0.5
17	gc	c	NA	10/1/2020	8:00	18.253	18.503	0.5
17	gc	c	i	11/1/2020	NA	18.453	18.453	0.5
17	gc	c	NA	12/1/2020	9:00	18.403	19.033	0
17	gc	c	i	13/1/2020	NA	17.926	17.926	0.5
17	gc	c	NA	14/1/2020	10:00	17.32	19.02	0
17	gc	c	i	15/1/2020	NA	18.913	18.913	0.5
17	gc	c	NA	16/1/2020	8:20	19.306	19.306	0
17	gc	c	i	17/1/2020	NA	18.663	18.663	0
17	gc	c	NA	18/1/2020	7:20	18.02	18.535	0.5
17	gc	c	i	19/1/2020	NA	18.42	18.42	0.5
17	gc	c	NA	20/1/2020	7:45	18.305	18.534	0.5
17	gc	c	i	21/1/2020	NA	18.367	18.367	0.5
17	gc	c	NA	22/1/2020	8:00	18.2	18.54	0.5
17	gc	c	i	23/1/2020	NA	18.285	18.285	0.5
17	gc	c	NA	24/1/2020	7:40	18.03	18.531	0.5
17	gc	c	i	25/1/2020	NA	18.24	18.24	0.5
17	gc	c	NA	26/1/2020	8:00	17.95	18.54	0.5
17	gc	c	i	27/1/2020	NA	18.28	18.28	0.5
17	gc	c	NA	28/1/2020	8:00	18.02	18.531	0.5
17	gc	c	i	29/1/2020	NA	18.353	18.353	0.5
17	gc	c	NA	30/1/2020	8:00	18.176	18.534	0.5
17	gc	c	i	31/1/2020	NA	18.369	18.369	0.5
17	gc	c	NA	1/2/2020	7:30	18.205	18.531	0.5
17	gc	c	i	2/2/2020	NA	18.412	18.412	0.5
17	gc	c	NA	3/2/2020	8:00	18.293	18.528	0.5
17	gc	c	i	4/2/2020	NA	18.29	18.29	0.5
17	gc	c	NA	5/2/2020	8:00	18.053	18.53	0.5
17	gc	c	i	6/2/2020	NA	18.54	18.54	0.5
17	gc	c	NA	7/2/2020	NA	18.55	18.55	0.5
17	gc	c	i	8/2/2020	NA	18.38	18.38	0.5
17	gc	c	i	9/2/2020	NA	18.21	18.21	0.5
17	gc	c	NA	10/2/2020	NA	18.036	18.533	0.5
17	gc	c	i	11/2/2020	NA	18.371	18.371	0.5
17	gc	c	NA	12/2/2020	NA	18.208	18.531	0.5
17	gc	c	i	13/2/2020	NA	18.284	18.284	0.5
17	gc	c	i	14/2/2020	NA	18.037	18.037	1.315
17	gc	c	NA	15/2/2020	NA	18.603	18.603	0.5
17	gc	c	i	16/2/2020	NA	18.41	18.41	0.5
17	gc	c	NA	17/2/2020	NA	18.217	18.529	0.5
17	gc	c	i	18/2/2020	NA	18.31	18.31	0.5
17	gc	c	NA	19/2/2020	NA	18.09	18.535	0.5
17	gc	c	i	20/2/2020	NA	18.32	18.32	0.5
17	gc	c	NA	21/2/2020	NA	18.105	18.528	0.5
17	gc	c	i	22/2/2020	NA	18.448	18.448	0.5
17	gc	c	NA	23/2/2020	NA	18.368	18.532	0.5
17	gc	c	i	24/2/2020	NA	18.328	18.328	0.5
17	gc	c	NA	25/2/2020	NA	18.123	18.533	0.5
17	gc	c	i	26/2/2020	NA	18.234	18.234	0.5
17	gc	c	NA	27/2/2020	NA	17.934	18.541	0.5
17	gc	c	i	28/2/2020	NA	18.605	18.605	0.5
17	gc	c	NA	29/2/2020	NA	18.668	18.668	0.5
17	gc	c	i	1/3/2020	NA	18.425	18.425	0.5
17	gc	c	NA	2/3/2020	NA	18.183	18.529	0.5
17	gc	c	i	3/3/2020	NA	18.313	18.313	0.5
17	gc	c	NA	4/3/2020	NA	18.096	18.535	0.5
17	gc	c	i	5/3/2020	NA	18.18	18.18	0.5
17	gc	c	NA	6/3/2020	NA	17.825	18.533	0.5
17	gc	c	i	7/3/2020	NA	18.202	18.202	0.5
17	gc	c	NA	8/3/2020	NA	17.87	18.536	0.5
17	gc	c	i	9/3/2020	NA	18.072	18.072	0.5
17	gc	c	NA	10/3/2020	NA	17.608	18.523	0.5
17	gc	c	i	11/3/2020	NA	18.332	18.332	0.5
17	gc	c	NA	12/3/2020	NA	19.141	19.141	0
17	gc	c	i	13/3/2020	NA	18.981	18.981	0
17	gc	c	i	14/3/2020	NA	18.821	18.821	0
17	gc	c	i	15/3/2020	NA	18.661	18.661	0
17	gc	c	NA	16/3/2020	NA	18.5	19.03	0
17	gc	c	NA	17/3/2020	NA	18.415	18.533	0
17	gc	c	NA	18/3/2020	NA	18.212	19.03	0
17	gc	c	i	19/3/2020	NA	18.7665	18.7665	0
17	gc	c	NA	20/3/2020	NA	18.503	19.028	0
17	gc	c	NA	21/3/2020	NA	18.565	19.032	0
17	gc	c	NA	22/3/2020	NA	18.3	19.032	0
18	gt	d	NA	8/11/2019	NA	20.211	20.211	0
18	gt	d	NA	11/11/2019	NA	19.369	19.369	0
18	gt	d	NA	13/11/2019	NA	18.918	18.918	0
18	gt	d	NA	19/11/2019	NA	17.615	17.615	0
18	gt	d	NA	21/11/2019	8:55	17.307	17.307	0
18	gt	d	NA	22/11/2019	10:12	17.198	17.33	0
18	gt	d	NA	25/11/2019	10:17	17.338	17.338	0
18	gt	d	NA	26/11/2019	10:10	17.296	17.296	0
18	gt	d	NA	27/11/2019	11:30	17.262	17.429	0
18	gt	d	NA	28/11/2019	8:50	17.357	17.357	0
18	gt	d	NA	29/11/2019	8:50	17.238	17.332	0
18	gt	d	NA	30/11/2019	8:50	17.238	17.431	0
18	gt	d	i	1/12/2019	NA	17.300	17.3	0
18	gt	d	NA	2/12/2019	8:50	17.169	17.5	0
18	gt	d	NA	3/12/2019	9:10	17.317	17.533	0
18	gt	d	NA	4/12/2019	8:30	17.377	17.531	0
18	gt	d	NA	5/12/2019	8:50	17.35	17.53	0
18	gt	d	NA	6/12/2019	8:10	17.328	17.53	0
18	gt	d	NA	7/12/2019	8:05	17.27	17.58	0
18	gt	d	NA	8/12/2019	NA	17.4055	17.4055	
18	gt	d	NA	9/12/2019	8:00	17.231	17.528	0
18	gt	d	NA	10/12/2019	8:50	17.238	17.532	0
18	gt	d	NA	11/12/2019	8:50	17.234	17.53	0
18	gt	d	NA	12/12/2019	NA	17.256	17.532	0
18	gt	d	NA	13/12/2019	8:00	17.3	17.531	0
18	gt	d	i	14/12/2019	NA	17.445	17.445	0
18	gt	d	i	15/12/2019	NA	17.359	17.359	0
18	gt	d	NA	16/12/2019	8:20	17.273	17.53	0
18	gt	d	NA	17/12/2019	8:00	17.246	17.661	0
18	gt	d	NA	18/12/2019	8:00	17.143	17.341	0
18	gt	d	NA	19/12/2019	8:00	17.1	17.5	0
18	gt	d	NA	20/12/2019	8:00	17.399	17.534	0
18	gt	d	i	21/12/2019	NA	17.352	17.352	0
18	gt	d	NA	22/12/2019	NA	17.17	17.4	0
18	gt	d	NA	23/12/2019	7:00	17.341	17.53	0
18	gt	d	NA	24/12/2019	9:00	17.12	17.53	0
18	gt	d	i	25/12/2019	NA	17.295	17.295	0
18	gt	d	NA	26/12/2019	9:00	17.06	17.53	0
18	gt	d	i	27/12/2019	NA	17.3405	17.3405	0
18	gt	d	NA	28/12/2019	9:00	17.151	17.535	0
18	gt	d	i	29/12/2019	NA	17.3115	17.3115	0
18	gt	d	NA	30/12/2019	10:00	17.088	17.544	0
18	gt	d	NA	31/12/2019	9:00	17.388	17.54	0
18	gt	d	i	1/1/2020	NA	17.3895	17.3895	0
18	gt	d	NA	2/1/2020	8:00	17.239	17.527	0
18	gt	d	i	3/1/2020	NA	17.294	17.294	0
18	gt	d	NA	4/1/2020	9:00	17.061	17.535	0
18	gt	d	i	5/1/2020	NA	17.308	17.308	0
18	gt	d	NA	6/1/2020	7:00	17.081	17.531	0
18	gt	d	i	7/1/2020	NA	17.2865	17.2865	0
18	gt	d	NA	8/1/2020	8:15	17.042	17.537	0
18	gt	d	i	9/1/2020	NA	17.2985	17.2985	0
18	gt	d	NA	10/1/2020	8:00	17.06	17.558	0
18	gt	d	i	11/1/2020	NA	17.3065	17.3065	0
18	gt	d	NA	12/1/2020	9:00	17.055	17.427	0
18	gt	d	i	13/1/2020	NA	17.0575	17.0575	0
18	gt	d	NA	14/1/2020	10:00	16.688	17.638	0
18	gt	d	i	15/1/2020	NA	17.5915	17.5915	0
18	gt	d	NA	16/1/2020	8:20	17.545	17.545	0
18	gt	d	i	17/1/2020	NA	17.3225	17.3225	0
18	gt	d	NA	18/1/2020	7:20	17.1	17.529	0
18	gt	d	i	19/1/2020	NA	17.307	17.307	0
18	gt	d	NA	20/1/2020	7:45	17.085	17.531	0
18	gt	d	i	21/1/2020	NA	17.28	17.28	0
18	gt	d	NA	22/1/2020	8:00	17.029	17.529	0
18	gt	d	i	23/1/2020	NA	17.2925	17.2925	0
18	gt	d	NA	24/1/2020	7:40	17.056	17.524	0
18	gt	d	i	25/1/2020	NA	17.2635	17.2635	0
18	gt	d	NA	26/1/2020	8:00	17.003	17.532	0
18	gt	d	NA	27/1/2020	NA	17.2725	17.2725	0
18	gt	d	NA	28/1/2020	8:00	17.013	17.529	0
18	gt	d	NA	29/1/2020	NA	17.3245	17.3245	0
18	gt	d	NA	30/1/2020	8:00	17.12	17.537	0
18	gt	d	NA	31/1/2020	NA	17.3015	17.3015	0
18	gt	d	NA	1/2/2020	7:30	17.066	17.538	0
18	gt	d	NA	2/2/2020	NA	17.291	17.291	0
18	gt	d	NA	3/2/2020	8:00	17.044	17.538	0
18	gt	d	NA	4/2/2020	NA	17.2425	17.2425	0
18	gt	d	NA	5/2/2020	8:00	16.947	17.537	0
18	gt	d	i	6/2/2020	NA	17.3035	17.3035	0
18	gt	d	NA	7/2/2020	NA	17.07	17.525	0
18	gt	d	i	8/2/2020	NA	17.328	17.328	0
18	gt	d	i	9/2/2020	NA	17.131	17.131	0
18	gt	d	NA	10/2/2020	NA	16.933	17.533	0
18	gt	d	i	11/2/2020	NA	17.3415	17.3415	0
18	gt	d	NA	12/2/2020	NA	17.15	17.527	0
18	gt	d	i	13/2/2020	NA	17.246	17.246	0
18	gt	d	i	14/2/2020	NA	16.965	16.965	0.82
18	gt	d	NA	15/2/2020	NA	17.503	17.503	0
18	gt	d	i	16/2/2020	NA	17.2665	17.2665	0
18	gt	d	NA	17/2/2020	NA	17.03	17.537	0
18	gt	d	i	18/2/2020	NA	17.291	17.291	0
18	gt	d	NA	19/2/2020	NA	17.045	17.529	0
18	gt	d	i	20/2/2020	NA	17.3095	17.3095	0
18	gt	d	NA	21/2/2020	NA	17.09	17.53	0
18	gt	d	i	22/2/2020	NA	17.326	17.326	0
18	gt	d	NA	23/2/2020	NA	17.122	17.531	0
18	gt	d	i	24/2/2020	NA	17.321	17.321	0
18	gt	d	NA	25/2/2020	NA	17.111	17.529	0
18	gt	d	i	26/2/2020	NA	17.3085	17.3085	0
18	gt	d	NA	27/2/2020	NA	17.088	17.537	0
18	gt	d	i	28/2/2020	NA	17.333	17.333	0
18	gt	d	NA	29/2/2020	NA	17.129	17.539	0
18	gt	d	i	1/3/2020	NA	17.2865	17.2865	0
18	gt	d	NA	2/3/2020	NA	17.034	17.533	0
18	gt	d	i	3/3/2020	NA	17.309	17.309	0
18	gt	d	NA	4/3/2020	NA	17.085	17.532	0
18	gt	d	i	5/3/2020	NA	17.291	17.291	0
18	gt	d	NA	6/3/2020	NA	17.05	17.529	0
18	gt	d	i	7/3/2020	NA	17.306	17.306	0
18	gt	d	NA	8/3/2020	NA	17.083	17.538	0
18	gt	d	i	9/3/2020	NA	17.297	17.297	0
18	gt	d	NA	10/3/2020	NA	17.056	17.527	0
18	gt	d	i	11/3/2020	NA	17.4015	17.4015	0
18	gt	d	NA	12/3/2020	NA	17.276	17.531	0
18	gt	d	i	13/3/2020	NA	17.395	17.395	0
18	gt	d	i	14/3/2020	NA	17.259	17.259	0
18	gt	d	i	15/3/2020	NA	17.123	17.123	0
18	gt	d	NA	16/3/2020	NA	16.984	17.531	0
18	gt	d	NA	17/3/2020	NA	17.437	17.53	0
18	gt	d	NA	18/3/2020	NA	17.445	17.531	0
18	gt	d	i	19/3/2020	NA	17.4155	17.4155	0
18	gt	d	NA	20/3/2020	NA	17.3	17.53	0
18	gt	d	NA	21/3/2020	NA	17.564	17.564	0
18	gt	d	NA	22/3/2020	NA	17.256	17.535	0
19	g2	c	NA	8/11/2019	NA	19.791	19.791	0
19	g2	c	NA	11/11/2019	NA	19.594	19.594	0
19	g2	c	NA	13/11/2019	NA	19.069	19.43	0
19	g2	c	NA	19/11/2019	NA	NA	19.43	0
19	g2	c	NA	21/11/2019	8:55	18.878	19.43	0
19	g2	c	NA	22/11/2019	10:13	19.147	19.43	0
19	g2	c	NA	25/11/2019	10:17	19.003	19.003	0
19	g2	c	NA	26/11/2019	10:11	18.904	18.904	0
19	g2	c	NA	27/11/2019	11:30	18.749	19.432	0
19	g2	c	NA	28/11/2019	8:50	19.182	19.44	0
19	g2	c	NA	29/11/2019	8:50	19.064	19.434	0
19	g2	c	NA	30/11/2019	8:50	19.15	19.43	0
19	g2	c	i	1/12/2019	NA	19.112	19.112	
19	g2	c	NA	2/12/2019	8:50	18.794	19.432	0
19	g2	c	NA	3/12/2019	9:10	19.098	19.098	0
19	g2	c	NA	4/12/2019	8:30	18.876	19.03	0
19	g2	c	NA	5/12/2019	8:50	18.846	19.03	0
19	g2	c	NA	6/12/2019	8:10	18.809	19.028	0
